成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,0.8834632194169179,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[33.105, 35.6]","[23.1, 24.95]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,0.883862011204529,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[13.11, 33.105]","[24.95, 25.2514]","[28.05, 28.155]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,1.0114921839456348,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.7589687871837605,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,1.0128344047947875,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",5.0,2.658868522306545,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[24750.0, 24900.0]","[4.915, 5.145]",0.0,0.25348752062072766,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,1.7749000138759372,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[24900.0, 25875.0]","[4.805, 4.915]",2.0,3.0477936701544843,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[4.915, 5.145]",0.0,0.38145470220388406,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[24.95, 25.2514]","[28.05, 28.155]","[23693.75, 24750.0]","[4.915, 5.145]",0.0,0.38159184917887257,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.3817314618549714,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.5092025030989363,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[4.915, 5.145]",2.0,1.273735828067279,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",9.0,7.135928118436029,56,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[28.05, 28.155]","[23693.75, 24750.0]","[4.915, 5.145]",1.0,0.7649494303156197,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[24900.0, 25875.0]","[4.105, 4.805]",0.0,0.7657480992298029,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.0,1.9157035677923617,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[28.05, 28.155]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,0.7663038830076363,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.915, 5.145]",1.0,1.1494637485157595,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.35, 27.9]","[27.95, 28.05]","[24900.0, 25875.0]","[4.805, 4.915]",2.0,1.6618642520625524,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,0.767041399443829,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.768151967001876,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[28.155, 28.4]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.5124506641097637,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",3.0,3.07547289966864,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",3.0,2.6911917876506615,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.8970882678035564,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.805, 4.915]",3.0,2.0507216603038927,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",2.0,2.4364533206712786,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",2.0,1.6672594893148425,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.7, 27.85]","[24750.0, 24900.0]","[4.805, 4.915]",7.0,2.052301501250594,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.641349894003344,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.15, 26.35]","[28.05, 28.155]","[24900.0, 25875.0]","[4.805, 4.915]",3.0,1.4113506035356145,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[6.55, 7.415]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,0.8992381575836482,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",1.0,0.8996087123445694,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,1.0284411261047233,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.6428121324917857,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.805, 4.915]",1.0,1.1572248634130133,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.915, 5.145]",5.0,2.8312824196078483,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.38624212245279305,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.915, 5.145]",3.0,1.9317415394498831,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,1.1591031119977895,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[24900.0, 25875.0]","[4.105, 4.805]",2.0,1.5456015807815966,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,1.0305406512480388,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,1.6753502967282936,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.644998809014055,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.15, 26.35]","[27.95, 28.05]","[24900.0, 25875.0]","[4.105, 4.805]",1.0,0.9044951341008781,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,1.6799642342110583,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.5171341454342429,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,1.422345898804664,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",1.0,1.0344767649280038,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",1.0,0.7761798134977365,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,1.8135919685088346,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,1.165988219247209,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",2.0,2.593622673493705,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[13.11, 33.105]","[23.1, 24.95]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,0.6487377260137106,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[28.05, 28.155]","[24900.0, 25875.0]","[4.915, 5.145]",1.0,1.9482404015156483,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",4.0,2.5980629816023697,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.6497303742997542,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.1299527200751472,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",1.0,0.7797880991595219,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.7, 27.85]","[24750.0, 24900.0]","[5.265, 6.93]",0.0,0.39022876703649306,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.26025432757419226,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",1.0,0.521426045880725,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",2.0,0.7822688522837619,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[24900.0, 25875.0]","[4.105, 4.805]",0.0,0.5218713107863653,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1717,0.12754804892253932,0.12542126443423726
